,ABBA,Billie Eilish,Ed Sheeran,JAY-Z,Macklemore,Rage Against the Machine,Taylor Swift,The Beatles,The Wolfe Tones
coins,0.0,0.0,0.0020962500787324086,0.0028412158572022803,0.001905862095902598,0.0,0.0,0.0,0.0
afternoon,0.0,0.0,0.0020962500787324086,0.0014206079286011402,0.0,0.0,0.0026286470008994246,0.0,0.0
nooma,0.0,0.0,0.04281736329255391,0.0,0.0,0.0,0.0,0.0,0.0
maaaa,0.0,0.0,0.019981436203191826,0.0,0.0,0.0,0.0,0.0,0.0
ridin,0.0,0.0,0.0020962500787324086,0.005682431714404561,0.003811724191805196,0.0,0.0,0.0,0.0
photos,0.0,0.0,0.0020962500787324086,0.0014206079286011402,0.0,0.0019027340817122755,0.0,0.0,0.0
antisocial,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
hat,0.0,0.0,0.0018521510601280855,0.0050207377596398735,0.0,0.0,0.0,0.0027725502140434006,0.008684270710382767
brain,0.0,0.0,0.001338009271294556,0.001813511277711938,0.003649461264185463,0.0048579620684925835,0.0016778313302632595,0.004005826491564065,0.0041823927414503465
easin,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
vibe,0.0,0.0,0.01322166111891787,0.0011200236081905126,0.009015621404288344,0.0045004122151949275,0.006217366465437691,0.0,0.0
riot,0.0,0.0,0.008385000314929635,0.0,0.003811724191805196,0.003805468163424551,0.0,0.0,0.0
catch,0.0,0.0,0.005352037085178224,0.00906755638855969,0.01216487088061821,0.013359395688354606,0.005033493990789778,0.0020029132457820326,0.012547178224351039
fumes,0.0,0.0,0.0057089817723405215,0.0,0.0,0.0,0.0,0.0,0.0
zoom,0.0,0.0,0.0057089817723405215,0.0,0.0,0.0,0.0,0.0,0.0
noon,0.0,0.0,0.004192500157464817,0.0028412158572022803,0.0,0.003805468163424551,0.0,0.0,0.0
doomed,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
dolo,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
hennessy,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
drownin,0.0,0.0,0.0020962500787324086,0.0,0.001905862095902598,0.0,0.0026286470008994246,0.0,0.0
issues,0.0,0.0,0.0020962500787324086,0.0,0.003811724191805196,0.0,0.0026286470008994246,0.0,0.0
inner,0.0,0.0,0.0020962500787324086,0.0014206079286011402,0.0,0.0,0.0026286470008994246,0.0,0.0
gather,0.0,0.0,0.0018521510601280855,0.0,0.0,0.0033623382842912193,0.0046451054469249485,0.0,0.008684270710382767
mistletoe,0.0,0.0,0.0057089817723405215,0.0,0.0,0.0,0.0,0.0,0.0
merry,0.0,0.0,0.02410948447302586,0.0,0.0,0.0,0.0,0.0,0.00376811039442696
helpin,0.0,0.0,0.0020962500787324086,0.0,0.001905862095902598,0.0019027340817122755,0.0,0.0,0.0
jet,0.0,0.0,0.004958122919594202,0.0011200236081905126,0.003005207134762781,0.0015001374050649756,0.006217366465437691,0.0,0.0
headed,0.0,0.0,0.006288750236197225,0.0,0.024776207246733777,0.0057082022451368265,0.0,0.0,0.0
london,0.0,0.0,0.011872645045940211,0.001005746753264806,0.0026985835803576947,0.0026941545045335424,0.02233201547090178,0.0,0.0069584809958818505
deals,0.0,0.0,0.0018521510601280855,0.0012551844399099684,0.0016839329129654562,0.0,0.0046451054469249485,0.0,0.0
twanged,0.0,0.0,0.0057089817723405215,0.0,0.0,0.0,0.0,0.0,0.0
goons,0.0,0.0,0.0020962500787324086,0.0,0.001905862095902598,0.0019027340817122755,0.0,0.0,0.0
gangs,0.0,0.0,0.004192500157464817,0.0,0.001905862095902598,0.0019027340817122755,0.0,0.0,0.0
banged,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
gauge,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
rip,0.0,0.0,0.0018521510601280855,0.0012551844399099684,0.0016839329129654562,0.015130522279310487,0.0,0.0,0.0
mix,0.0,0.0,0.0016527076398647337,0.0011200236081905126,0.003005207134762781,0.0030002748101299512,0.0,0.0,0.0025830435502221917
glitz,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
glam,0.0,0.0,0.0057089817723405215,0.0,0.0,0.0,0.0,0.0,0.0
pricks,0.0,0.0,0.0057089817723405215,0.0,0.0,0.0,0.0,0.0,0.0
online,0.0,0.0,0.002410948447302586,0.0016338758979356838,0.0,0.0,0.0,0.0,0.0
beef,0.0,0.0,0.006288750236197225,0.005682431714404561,0.013341034671318187,0.0,0.0,0.0,0.0
neeky,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
grime,0.0,0.0,0.01205474223651293,0.0,0.0021919785752221674,0.0,0.0,0.0,0.0
g,0.0,0.0,0.0020962500787324086,0.012785471357410262,0.003811724191805196,0.0,0.0,0.0,0.0
neek,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
ap,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
shooter,0.0,0.0,0.004821896894605172,0.0016338758979356838,0.0,0.0,0.0,0.0,0.0
shoot,0.0,0.0,0.007420403153712632,0.006034480519588837,0.018890085062503864,0.0013470772522667712,0.001861001289241815,0.062204033165562944,0.0
scuba,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
dived,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
unified,0.0,0.0,0.002410948447302586,0.0016338758979356838,0.0,0.0,0.0,0.0,0.0
crucified,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
mike,0.0,0.0,0.0020962500787324086,0.0014206079286011402,0.005717586287707794,0.0,0.0,0.0,0.0
bits,0.0,0.0,0.002410948447302586,0.0,0.0,0.0,0.0,0.003609033721663137,0.0
pint,0.0,0.0,0.004821896894605172,0.0,0.013151871451333005,0.0,0.0,0.0,0.0
pub,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
grossed,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
billi,0.0,0.0,0.002410948447302586,0.0032677517958713677,0.0,0.0,0.0,0.0,0.0
kidding,0.0,0.0,0.0018521510601280855,0.0012551844399099684,0.006735731651861825,0.0,0.0023225527234624743,0.0,0.0
horse,0.0,0.0,0.0014840806307425264,0.001005746753264806,0.0,0.0026941545045335424,0.001861001289241815,0.004443145226111639,0.009277974661175801
traveled,0.0,0.0,0.0020962500787324086,0.0,0.0,0.0,0.0026286470008994246,0.0,0.003276263214929942
woop,0.0,0.0,0.004821896894605172,0.019606510775228205,0.0,0.0,0.0,0.0,0.0
ceilin,0.0,0.0,0.008385000314929635,0.0,0.001905862095902598,0.0019027340817122755,0.0,0.0,0.0
brow,0.0,0.0,0.004821896894605172,0.0,0.0,0.0,0.0,0.0,0.00376811039442696
drippin,0.0,0.0,0.004192500157464817,0.0014206079286011402,0.001905862095902598,0.0,0.0,0.0,0.0
rome,0.0,0.0,0.007408604240512342,0.003765553319729905,0.0016839329129654562,0.0,0.0,0.0,0.005789513806921844
squeeze,0.0,0.0,0.002410948447302586,0.006535503591742735,0.0,0.0,0.0,0.0,0.0
remix,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
stadiums,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
aliens,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
supermalts,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
vibranium,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
titanium,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
daily,0.0,0.0,0.0014840806307425264,0.001005746753264806,0.005397167160715389,0.0013470772522667712,0.001861001289241815,0.0,0.02087544298764555
tags,0.0,0.0,0.002410948447302586,0.0,0.015343850026555172,0.0,0.0,0.0,0.0
ripping,0.0,0.0,0.002410948447302586,0.0,0.0,0.00437676193930821,0.0,0.0,0.0
ted,0.0,0.0,0.002410948447302586,0.0,0.0021919785752221674,0.0,0.0,0.0,0.0
amazin,0.0,0.0,0.002410948447302586,0.006535503591742735,0.0,0.0,0.0,0.0,0.0
global,0.0,0.0,0.002410948447302586,0.0032677517958713677,0.0,0.0,0.0,0.0,0.0
badingham,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
pubi,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
stormz,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
wrappin,0.0,0.0,0.002410948447302586,0.0016338758979356838,0.0,0.0,0.0,0.0,0.0
brits,0.0,0.0,0.002410948447302586,0.0,0.0,0.0,0.0,0.0,0.0188405519721348
glasto,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
headline,0.0,0.0,0.002410948447302586,0.0,0.0021919785752221674,0.0,0.0,0.0,0.0
slot,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
asks,0.0,0.0,0.0020962500787324086,0.0,0.0,0.0019027340817122755,0.005257294001798849,0.0,0.0
senses,0.0,0.0,0.007232845341907758,0.0,0.0,0.0,0.00604654231823079,0.0,0.0
stumblin,0.0,0.0,0.011417963544681043,0.0,0.0,0.0,0.0,0.0,0.0
collide,0.0,0.0,0.008563472658510783,0.0,0.0,0.0,0.0,0.0,0.0
changes,0.0,0.0,0.003704302120256171,0.0012551844399099684,0.0016839329129654562,0.0016811691421456097,0.0,0.0,0.0
spinnin,0.0,0.0,0.002410948447302586,0.0,0.006575935725666502,0.0,0.0,0.0,0.0
sinnin,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
sippin,0.0,0.0,0.0018521510601280855,0.012551844399099683,0.008419664564827282,0.0,0.0023225527234624743,0.0,0.0
rippin,0.0,0.0,0.004821896894605172,0.0,0.0,0.00875352387861642,0.0,0.0,0.0
faded,0.0,0.0,0.004958122919594202,0.0011200236081905126,0.010518224971669734,0.0,0.00207245548847923,0.0,0.010332174200888767
coloured,0.0,0.0,0.0057089817723405215,0.0,0.0,0.0,0.0,0.0,0.0
crimson,0.0,0.0,0.004821896894605172,0.0,0.0,0.002188380969654105,0.0,0.0,0.0
chemicals,0.0,0.0,0.009643793789210344,0.0,0.0,0.0,0.00604654231823079,0.0,0.0
bloodstream,0.0,0.0,0.011417963544681043,0.0,0.0,0.0,0.0,0.0,0.0
brokenhearted,0.0,0.0,0.017126945317021566,0.0,0.0,0.0,0.0,0.0,0.0
restin,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
medicine,0.0,0.0,0.0020962500787324086,0.0,0.017152758863123382,0.0,0.0,0.003137950639985115,0.0
designed,0.0,0.0,0.004821896894605172,0.0,0.004383957150444335,0.0,0.0,0.0,0.0
alight,0.0,0.0,0.0057089817723405215,0.0,0.0,0.0,0.0,0.0,0.0
afire,0.0,0.0,0.0057089817723405215,0.0,0.0,0.0,0.0,0.0,0.0
stapled,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
seats,0.0,0.0,0.008385000314929635,0.005682431714404561,0.0,0.0,0.0026286470008994246,0.0,0.0
sisters,0.0,0.0,0.0018521510601280855,0.0025103688798199368,0.0016839329129654562,0.0033623382842912193,0.0,0.0,0.0
idea,0.0,0.0,0.0018521510601280855,0.0012551844399099684,0.006735731651861825,0.0,0.0046451054469249485,0.0,0.0
dealin,0.0,0.0,0.002410948447302586,0.0016338758979356838,0.0,0.0,0.0,0.0,0.0
february,0.0,0.0,0.0020962500787324086,0.0,0.001905862095902598,0.0,0.0026286470008994246,0.0,0.0
reminds,0.0,0.0,0.0020962500787324086,0.0,0.001905862095902598,0.0,0.007885941002698273,0.0,0.0
lump,0.0,0.0,0.002410948447302586,0.0,0.0021919785752221674,0.0,0.0,0.0,0.0
delusion,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
unfolds,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
shutting,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
hairband,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
bedroom,0.0,0.0,0.0018521510601280855,0.0,0.0,0.0016811691421456097,0.0023225527234624743,0.0027725502140434006,0.0
tsunami,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
tides,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
stumble,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
ended,0.0,0.0,0.009916245839188403,0.0022400472163810253,0.003005207134762781,0.0,0.00414491097695846,0.0,0.0025830435502221917
views,0.0,0.0,0.0018521510601280855,0.0012551844399099684,0.0016839329129654562,0.006724676568582439,0.0,0.0,0.0
position,0.0,0.0,0.0016527076398647337,0.0033600708245715384,0.003005207134762781,0.0015001374050649756,0.0,0.0,0.0025830435502221917
awkward,0.0,0.0,0.0018521510601280855,0.0012551844399099684,0.005051798738896369,0.0,0.006967658170387423,0.0,0.0
sedative,0.0,0.0,0.002410948447302586,0.0,0.0021919785752221674,0.0,0.0,0.0,0.0
unaware,0.0,0.0,0.009643793789210344,0.0,0.0,0.0,0.0,0.003609033721663137,0.0
spittin,0.0,0.0,0.0018521510601280855,0.0012551844399099684,0.0016839329129654562,0.0016811691421456097,0.0,0.0,0.0
writtens,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
bitten,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
plagiarism,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
prisoner,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
label,0.0,0.0,0.0020962500787324086,0.0028412158572022803,0.009529310479512991,0.0,0.0,0.0,0.0
criticism,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
perk,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
system,0.0,0.0,0.0016527076398647337,0.004480094432762051,0.015026035673813906,0.030002748101299513,0.0,0.0,0.007749130650666575
onto,0.0,0.0,0.004192500157464817,0.0,0.009529310479512991,0.0,0.0,0.0,0.003276263214929942
lager,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
stepfather,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
avoidin,0.0,0.0,0.0057089817723405215,0.0,0.0,0.0,0.0,0.0,0.0
cocaine,0.0,0.0,0.0020962500787324086,0.005682431714404561,0.003811724191805196,0.0,0.0,0.0,0.0
carter,0.0,0.0,0.0020962500787324086,0.01704729514321368,0.001905862095902598,0.0,0.0,0.0,0.0
grounded,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
paperweight,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
macy,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
gray,0.0,0.0,0.004192500157464817,0.0,0.003811724191805196,0.0,0.015771882005396545,0.0,0.0
choked,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
subway,0.0,0.0,0.002410948447302586,0.0,0.0021919785752221674,0.0,0.0,0.0,0.0
addin,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
population,0.0,0.0,0.002410948447302586,0.0,0.0021919785752221674,0.0,0.0,0.0,0.0
imagination,0.0,0.0,0.002410948447302586,0.0016338758979356838,0.0,0.0,0.0,0.0,0.0
relax,0.0,0.0,0.0018521510601280855,0.0,0.005051798738896369,0.0016811691421456097,0.0,0.0027725502140434006,0.0
vocal,0.0,0.0,0.0020962500787324086,0.00426182378580342,0.0,0.007610936326849102,0.0,0.0,0.0
booth,0.0,0.0,0.0018521510601280855,0.0012551844399099684,0.008419664564827282,0.0,0.0023225527234624743,0.0,0.0
burst,0.0,0.0,0.0020962500787324086,0.0,0.0,0.0,0.0,0.003137950639985115,0.013105052859719768
opal,0.0,0.0,0.002410948447302586,0.0,0.0,0.0,0.003023271159115395,0.0,0.0
fruit,0.0,0.0,0.002410948447302586,0.0032677517958713677,0.0,0.0,0.0,0.0,0.0
beckham,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
tattooed,0.0,0.0,0.0020962500787324086,0.0014206079286011402,0.0,0.0,0.0026286470008994246,0.0,0.0
whisperin,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
handled,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
enemy,0.0,0.0,0.0018521510601280855,0.0025103688798199368,0.0016839329129654562,0.020174029705747318,0.0,0.0,0.0
nme,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
copies,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
spectacles,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
festival,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
fees,0.0,0.0,0.002410948447302586,0.0032677517958713677,0.0,0.0,0.0,0.0,0.0
healthier,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
dalmatian,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
pedigree,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
masses,0.0,0.0,0.0020962500787324086,0.0,0.0,0.0019027340817122755,0.0,0.0,0.003276263214929942
rubber,0.0,0.0,0.002410948447302586,0.0016338758979356838,0.0,0.0,0.0,0.0,0.0
dinghy,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
rapids,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
fashionin,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
battlin,0.0,0.0,0.002410948447302586,0.0,0.0021919785752221674,0.0,0.0,0.0,0.0
planet,0.0,0.0,0.003704302120256171,0.0,0.0033678658259309125,0.0016811691421456097,0.0046451054469249485,0.0,0.0
shirtless,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
accept,0.0,0.0,0.0020962500787324086,0.0028412158572022803,0.005717586287707794,0.0,0.0,0.0,0.0
steps,0.0,0.0,0.0016527076398647337,0.0033600708245715384,0.003005207134762781,0.0015001374050649756,0.00207245548847923,0.0,0.0
timothy,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
dalton,0.0,0.0,0.002410948447302586,0.0,0.0,0.0,0.0,0.0,0.01130433118328088
considerin,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
rhymin,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
recordings,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
tradition,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
absence,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
ache,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
absinthe,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
vividly,0.0,0.0,0.002410948447302586,0.0016338758979356838,0.0,0.0,0.0,0.0,0.0
liver,0.0,0.0,0.002410948447302586,0.0016338758979356838,0.0,0.0,0.0,0.0,0.0
edge,0.0,0.0,0.0020962500787324086,0.0,0.001905862095902598,0.0,0.0026286470008994246,0.0,0.0
handful,0.0,0.0,0.0020962500787324086,0.0,0.0,0.0,0.0026286470008994246,0.0,0.01638131607464971
globally,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
vocally,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
totally,0.0,0.0,0.002410948447302586,0.0,0.0021919785752221674,0.0,0.0,0.0,0.0
achievin,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
stylist,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
madison,0.0,0.0,0.002410948447302586,0.004901627693807051,0.0,0.0,0.0,0.0,0.0
square,0.0,0.0,0.0018521510601280855,0.003765553319729905,0.005051798738896369,0.0,0.0,0.0,0.002894756903460922
likely,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
mates,0.0,0.0,0.007232845341907758,0.0,0.0,0.0,0.0,0.0,0.01507244157770784
mcdaid,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
discussin,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
records,0.0,0.0,0.0020962500787324086,0.011364863428809121,0.001905862095902598,0.0,0.0,0.0,0.0
rememberin,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
background,0.0,0.0,0.002410948447302586,0.0,0.0021919785752221674,0.0,0.0,0.0,0.0
joker,0.0,0.0,0.009643793789210344,0.0,0.0,0.0,0.0,0.007218067443326274,0.0
upside,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
turned,0.0,0.0,0.002676018542589112,0.005440533833135814,0.01216487088061821,0.0024289810342462918,0.016778313302632596,0.0020029132457820326,0.006273589112175519
scarred,0.0,0.0,0.0020962500787324086,0.0,0.001905862095902598,0.0019027340817122755,0.0,0.0,0.0
thin,0.0,0.0,0.0033054152797294674,0.0,0.003005207134762781,0.0060005496202599025,0.00414491097695846,0.0,0.010332174200888767
overweight,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
fluctuates,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
inked,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
overthink,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
bets,0.0,0.0,0.002410948447302586,0.0,0.0,0.0,0.003023271159115395,0.0,0.0
thirty,0.0,0.0,0.0020962500787324086,0.0028412158572022803,0.005717586287707794,0.0,0.0,0.0,0.0
lets,0.0,0.0,0.0018521510601280855,0.0012551844399099684,0.0033678658259309125,0.0,0.0,0.005545100428086801,0.0
bump,0.0,0.0,0.009260755300640426,0.0012551844399099684,0.0016839329129654562,0.0,0.0023225527234624743,0.0,0.0
unborn,0.0,0.0,0.0057089817723405215,0.0,0.0,0.0,0.0,0.0,0.0
scan,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
unmade,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
quietly,0.0,0.0,0.0020962500787324086,0.0,0.0,0.0,0.0026286470008994246,0.003137950639985115,0.0
thumb,0.0,0.0,0.014817208481024684,0.0012551844399099684,0.005051798738896369,0.0,0.0,0.0027725502140434006,0.0
dimple,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
chin,0.0,0.0,0.002410948447302586,0.0,0.004383957150444335,0.0,0.0,0.0,0.0
grain,0.0,0.0,0.0020962500787324086,0.0,0.0,0.0,0.0026286470008994246,0.003137950639985115,0.0
tightly,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
teen,0.0,0.0,0.0020962500787324086,0.0014206079286011402,0.0,0.0019027340817122755,0.0,0.0,0.0
ringin,0.0,0.0,0.009643793789210344,0.0,0.0,0.0,0.01209308463646158,0.0,0.0
stevie,0.0,0.0,0.0020962500787324086,0.0014206079286011402,0.0,0.0,0.0026286470008994246,0.0,0.0
covers,0.0,0.0,0.0020962500787324086,0.0,0.001905862095902598,0.0,0.0026286470008994246,0.0,0.0
stacks,0.0,0.0,0.002410948447302586,0.006535503591742735,0.0,0.0,0.0,0.0,0.0
speakers,0.0,0.0,0.0020962500787324086,0.0,0.003811724191805196,0.0019027340817122755,0.0,0.0,0.0
dvd,0.0,0.0,0.0057089817723405215,0.0,0.0,0.0,0.0,0.0,0.0
illegal,0.0,0.0,0.0020962500787324086,0.0028412158572022803,0.0,0.0019027340817122755,0.0,0.0,0.0
kites,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
makeup,0.0,0.0,0.004821896894605172,0.0,0.006575935725666502,0.0,0.0,0.0,0.0
relative,0.0,0.0,0.002410948447302586,0.0,0.0021919785752221674,0.0,0.0,0.0,0.0
nina,0.0,0.0,0.07136227215425651,0.0,0.0,0.0,0.0,0.0,0.0
hoodie,0.0,0.0,0.002410948447302586,0.0,0.0021919785752221674,0.0,0.0,0.0,0.0
drawstrings,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
trips,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
creatin,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
actin,0.0,0.0,0.002410948447302586,0.0032677517958713677,0.0,0.0,0.0,0.0,0.0
rabbits,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
vanish,0.0,0.0,0.002410948447302586,0.0,0.0,0.0,0.0,0.003609033721663137,0.0
burrow,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
celtics,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
overlook,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
mixing,0.0,0.0,0.0020962500787324086,0.0014206079286011402,0.0,0.0019027340817122755,0.0,0.0,0.0
complications,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
bullet,0.0,0.0,0.0016527076398647337,0.0,0.004507810702144172,0.10650975575961326,0.00207245548847923,0.0,0.0025830435502221917
supernatural,0.0,0.0,0.0057089817723405215,0.0,0.0,0.0,0.0,0.0,0.0
pistol,0.0,0.0,0.0020962500787324086,0.0028412158572022803,0.0,0.04947108612451916,0.0,0.0,0.0
gunnin,0.0,0.0,0.017126945317021566,0.0,0.0,0.0,0.0,0.0,0.0
loaded,0.0,0.0,0.006288750236197225,0.0014206079286011402,0.0,0.0,0.0,0.0,0.003276263214929942
rocket,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
foxy,0.0,0.0,0.002410948447302586,0.011437131285549787,0.0,0.0,0.0,0.0,0.0
whipped,0.0,0.0,0.002410948447302586,0.0016338758979356838,0.0,0.0,0.0,0.0,0.0
cream,0.0,0.0,0.0018521510601280855,0.0025103688798199368,0.0016839329129654562,0.0016811691421456097,0.0,0.0,0.0
shootin,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
sang,0.0,0.0,0.0020962500787324086,0.0,0.0,0.0,0.0,0.003137950639985115,0.019657579289579653
lullaby,0.0,0.0,0.002410948447302586,0.0,0.0,0.0,0.0,0.010827101164989411,0.0
waterside,0.0,0.0,0.0028544908861702608,0.0,0.0,0.0,0.0,0.0,0.0
skyline,0.0,0.0,0.002410948447302586,0.0,0.004383957150444335,0.0,0.0,0.0,0.0
